"date_collected","site","block","treatment","quad","surface_area_cm2","species","tissue","growth_form","plot_tissue_id","mass_g","notes"
2024-07-25,"MAT06",1,"F0.5",1,400,"Salix pulchra","OldStems","Deciduous","1932",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Salix pulchra","BelowStem","Deciduous","1933",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1637",0.174,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium uliginosum","NewStems","Deciduous","1638",0.035,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium uliginosum","OldStems","Deciduous","1639",0.777,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium uliginosum","BelowStem","Deciduous","1640",0.287,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Ledum palustre","NewLeaves","Evergreen","1631",1.282,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Ledum palustre","NewStems","Evergreen","1632",0.212,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Ledum palustre","OldLeaves","Evergreen","1633",0.925,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Ledum palustre","OldStems","Evergreen","1634",8.153,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Ledum palustre","Inflor","Evergreen","1635",0.081,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Ledum palustre","BelowStem","Evergreen","1636",12.518,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","1641",0.184,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium vitis-idaea","NewStems","Evergreen","1642",0.037,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","1643",0.575,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium vitis-idaea","OldStems","Evergreen","1644",0.609,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium vitis-idaea","Inflor","Evergreen","1670",0.008,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","1645",0.525,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Evergreen","NewLeaves","Evergreen","1652",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Evergreen","NewStems","Evergreen","1653",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Evergreen","OldLeaves","Evergreen","1654",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Evergreen","OldStems","Evergreen","1655",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Evergreen","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Evergreen","BelowStem","Evergreen","1656",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Rubus chamaemorus","LeavesStems","Forb","1699",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Rubus chamaemorus","BelowStem","Forb","1701",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Forb","LeavesStems","Forb","1704",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Forb","InflorStalks","Forb","1705",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Forb","BelowStem","Forb","1723",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Sphagnum","Green","Moss","1707",0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Other Mosses","Green","Moss","1646",2.861,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Mixed Lichen","Live","Lichen","1647",7.498,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",1,400,"Litter","Litter","Litter","1739",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","1648",0.497,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Eriophorum vaginatum","Rhizome","Graminoid","1649",0.281,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","1650",0.625,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Carex bigelowii","Rhizome","Graminoid","1669",5.148,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Graminoid","Rhizome","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Betula nana","NewLeaves","Deciduous","1627",1.68,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Betula nana","NewStems","Deciduous","1628",0.069,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Betula nana","OldStems","Deciduous","1629",9.077,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Betula nana","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Betula nana","BelowStem","Deciduous","1630",17.144,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Salix pulchra","NewLeaves","Deciduous","1930",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Salix pulchra","NewStems","Deciduous","1931",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Salix pulchra","OldStems","Deciduous","1932",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Salix pulchra","BelowStem","Deciduous","1933",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1637",0.001,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium uliginosum","NewStems","Deciduous","1638",0.001,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium uliginosum","OldStems","Deciduous","1639",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium uliginosum","BelowStem","Deciduous","1640",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Ledum palustre","NewLeaves","Evergreen","1631",0.479,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Ledum palustre","NewStems","Evergreen","1632",0.132,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Ledum palustre","OldLeaves","Evergreen","1633",0.314,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Ledum palustre","OldStems","Evergreen","1634",1.779,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Ledum palustre","Inflor","Evergreen","1635",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Ledum palustre","BelowStem","Evergreen","1636",8.186,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","1641",1.074,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium vitis-idaea","NewStems","Evergreen","1642",0.144,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","1643",1.22,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium vitis-idaea","OldStems","Evergreen","1644",1.963,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium vitis-idaea","Inflor","Evergreen","1670",0.137,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","1645",2.005,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Evergreen","NewLeaves","Evergreen","1652",0.004,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Evergreen","NewStems","Evergreen","1653",0.001,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Evergreen","OldLeaves","Evergreen","1654",0.03,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Evergreen","OldStems","Evergreen","1655",0.041,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Evergreen","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Evergreen","BelowStem","Evergreen","1656",0.014,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Rubus chamaemorus","LeavesStems","Forb","1699",0.313,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Rubus chamaemorus","BelowStem","Forb","1701",0.24,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Forb","LeavesStems","Forb","1704",0.123,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Forb","InflorStalks","Forb","1705",0.089,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Forb","BelowStem","Forb","1723",0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Sphagnum","Green","Moss","1707",0.526,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Other Mosses","Green","Moss","1646",6.241,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Mixed Lichen","Live","Lichen","1647",1.903,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",2,400,"Litter","Litter","Litter","1739",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","1648",5.619,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Eriophorum vaginatum","Rhizome","Graminoid","1649",4.936,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","1650",0.112,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Carex bigelowii","Rhizome","Graminoid","1669",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Graminoid","Rhizome","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Betula nana","NewLeaves","Deciduous","1627",3.735,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Betula nana","NewStems","Deciduous","1628",0.152,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Betula nana","OldStems","Deciduous","1629",2.863,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Betula nana","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Betula nana","BelowStem","Deciduous","1630",0.914,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Salix pulchra","NewLeaves","Deciduous","1930",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Salix pulchra","NewStems","Deciduous","1931",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Salix pulchra","OldStems","Deciduous","1932",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Salix pulchra","BelowStem","Deciduous","1933",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1637",0.084,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium uliginosum","NewStems","Deciduous","1638",0.024,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium uliginosum","OldStems","Deciduous","1639",1.321,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium uliginosum","BelowStem","Deciduous","1640",1.006,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Ledum palustre","NewLeaves","Evergreen","1631",0.869,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Ledum palustre","NewStems","Evergreen","1632",0.176,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Ledum palustre","OldLeaves","Evergreen","1633",0.325,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Ledum palustre","OldStems","Evergreen","1634",3.573,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Ledum palustre","Inflor","Evergreen","1635",0.059,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Ledum palustre","BelowStem","Evergreen","1636",1.29,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","1641",0.847,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium vitis-idaea","NewStems","Evergreen","1642",0.327,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","1643",0.113,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium vitis-idaea","OldStems","Evergreen","1644",0.837,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium vitis-idaea","Inflor","Evergreen","1670",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","1645",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Evergreen","NewLeaves","Evergreen","1652",0.143,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Evergreen","NewStems","Evergreen","1653",0.058,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Evergreen","OldLeaves","Evergreen","1654",0.049,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Evergreen","OldStems","Evergreen","1655",0.091,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Evergreen","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Evergreen","BelowStem","Evergreen","1656",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Rubus chamaemorus","LeavesStems","Forb","1699",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Rubus chamaemorus","BelowStem","Forb","1701",0.621,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Forb","LeavesStems","Forb","1704",0.064,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Forb","InflorStalks","Forb","1705",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Forb","BelowStem","Forb","1723",0.024,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Sphagnum","Green","Moss","1707",0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Other Mosses","Green","Moss","1646",1.697,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Mixed Lichen","Live","Lichen","1647",4.771,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",3,400,"Litter","Litter","Litter","1739",41.06,"Suspected misidentified Litter"
2024-07-25,"MAT06",1,"F0.5",4,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","1648",1.652,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Eriophorum vaginatum","Rhizome","Graminoid","1649",0.509,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","1650",0.17,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Carex bigelowii","Rhizome","Graminoid","1669",0.177,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Graminoid","Rhizome","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Betula nana","NewLeaves","Deciduous","1627",0.14,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Betula nana","NewStems","Deciduous","1628",0.072,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Betula nana","OldStems","Deciduous","1629",0.981,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Betula nana","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Betula nana","BelowStem","Deciduous","1630",3.06,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Salix pulchra","NewLeaves","Deciduous","1930",0.499,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Salix pulchra","NewStems","Deciduous","1931",0.084,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Salix pulchra","OldStems","Deciduous","1932",1.125,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Salix pulchra","BelowStem","Deciduous","1933",5,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1637",0.137,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium uliginosum","NewStems","Deciduous","1638",0.061,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium uliginosum","OldStems","Deciduous","1639",0.575,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium uliginosum","BelowStem","Deciduous","1640",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Ledum palustre","NewLeaves","Evergreen","1631",1.674,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Ledum palustre","NewStems","Evergreen","1632",0.454,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Ledum palustre","OldLeaves","Evergreen","1633",0.473,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Ledum palustre","OldStems","Evergreen","1634",3.18,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Ledum palustre","Inflor","Evergreen","1635",0.287,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Ledum palustre","BelowStem","Evergreen","1636",10.062,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","1641",0.075,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium vitis-idaea","NewStems","Evergreen","1642",0.013,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","1643",0.313,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium vitis-idaea","OldStems","Evergreen","1644",0.155,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium vitis-idaea","Inflor","Evergreen","1670",0.028,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","1645",0.342,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Evergreen","NewLeaves","Evergreen","1652",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Evergreen","NewStems","Evergreen","1653",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Evergreen","OldLeaves","Evergreen","1654",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Evergreen","OldStems","Evergreen","1655",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Evergreen","Inflor","Evergreen",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Evergreen","BelowStem","Evergreen","1656",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Rubus chamaemorus","LeavesStems","Forb","1699",0.076,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Rubus chamaemorus","BelowStem","Forb","1701",0.633,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Forb","LeavesStems","Forb","1704",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Forb","InflorStalks","Forb","1705",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Forb","BelowStem","Forb","1723",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Sphagnum","Green","Moss","1707",0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Other Mosses","Green","Moss","1646",1.733,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Mixed Lichen","Live","Lichen","1647",0.835,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Litter","Wood","Litter",NA,0,NA
2024-07-25,"MAT06",1,"F0.5",4,400,"Litter","Litter","Litter","1739",0.142,NA
2024-07-25,"MAT06",1,"F1",1,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","233",0.438,NA
2024-07-25,"MAT06",1,"F1",1,400,"Eriophorum vaginatum","Rhizome","Graminoid","234",0.308,NA
2024-07-25,"MAT06",1,"F1",1,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","308",0.739,NA
2024-07-25,"MAT06",1,"F1",1,400,"Carex bigelowii","Rhizome","Graminoid","316",7.996,NA
2024-07-25,"MAT06",1,"F1",1,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F1",1,400,"Other Graminoid","Rhizome","Graminoid",NA,0,NA
2024-07-25,"MAT06",1,"F1",1,400,"Betula nana","NewLeaves","Deciduous","235",1.092,NA
2024-07-25,"MAT06",1,"F1",1,400,"Betula nana","NewStems","Deciduous","236",0.094,NA
2024-07-25,"MAT06",1,"F1",1,400,"Betula nana","OldStems","Deciduous","237",2.765,NA
2024-07-25,"MAT06",1,"F1",1,400,"Betula nana","Inflor","Deciduous","238",0.058,NA
2024-07-25,"MAT06",1,"F1",1,400,"Betula nana","BelowStem","Deciduous","239",16.819,NA
2024-07-25,"MAT06",1,"F1",1,400,"Salix pulchra","NewLeaves","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F1",1,400,"Salix pulchra","NewStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F1",1,400,"Salix pulchra","OldStems","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F1",1,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-25,"MAT06",1,"F1",1,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
