"Block","Treatment","Quad","Surface_area_cm2","Date_collected","Species","Tissue","Mass_g","Plot_tissue_ID","Growth_form","Notes"
1,"F0.5",1,400,2024-07-25,"OtherForb","BelowStem",0,"1723","Forb",NA
1,"F0.5",1,400,2024-07-25,"Sphagnum","Green",0,"1707","Moss",NA
1,"F0.5",1,400,2024-07-25,"OtherMoss","Green",2.861,"1646","Moss",NA
1,"F0.5",1,400,2024-07-25,"Lichen","Live",7.498,"1647","Lichen",NA
1,"F0.5",1,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
1,"F0.5",1,400,2024-07-25,"Attached","Litter",0,"1739","Litter",NA
1,"F0.5",2,400,2024-07-25,"Erivag","BladeSheathInflCulm",0.497,"1648","Graminoid",NA
1,"F0.5",2,400,2024-07-25,"Erivag","Rhizome",0.281,"1649","Graminoid",NA
1,"F0.5",2,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.625,"1650","Graminoid",NA
1,"F0.5",2,400,2024-07-25,"Carbig","Rhizome",5.148,"1669","Graminoid",NA
1,"F0.5",2,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F0.5",2,400,2024-07-25,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
1,"F0.5",2,400,2024-07-25,"Betnan","NewLeaves",1.68,"1627","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Betnan","NewStems",0.069,"1628","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Betnan","OldStems",9.077,"1629","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Betnan","Inflor",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Betnan","BelowStem",17.144,"1630","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Salpul","NewLeaves",0,"1930","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Salpul","NewStems",0,"1931","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Salpul","OldStems",0,"1932","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Salpul","BelowStem",0,"1933","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Vaculi","NewLeaves",0.001,"1637","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Vaculi","NewStems",0.001,"1638","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Vaculi","OldStems",0,"1639","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Vaculi","BelowStem",0,"1640","Deciduous",NA
1,"F0.5",2,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F0.5",2,400,2024-07-25,"Ledpal","NewLeaves",0.479,"1631","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Ledpal","NewStems",0.132,"1632","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Ledpal","OldLeaves",0.314,"1633","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Ledpal","OldStems",1.779,"1634","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Ledpal","Inflor",0,"1635","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Ledpal","BelowStem",8.186,"1636","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Vacvit","NewLeaves",1.074,"1641","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Vacvit","NewStems",0.144,"1642","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Vacvit","OldLeaves",1.22,"1643","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Vacvit","OldStems",1.963,"1644","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Vacvit","Inflor",0.137,"1670","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Vacvit","BelowStem",2.005,"1645","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
1,"F0.5",2,400,2024-07-25,"OtherEvergreen","NewLeaves",0.004,"1652","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"OtherEvergreen","NewStems",0.001,"1653","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"OtherEvergreen","OldLeaves",0.03,"1654","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"OtherEvergreen","OldStems",0.041,"1655","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F0.5",2,400,2024-07-25,"OtherEvergreen","BelowStem",0.014,"1656","Evergreen",NA
1,"F0.5",2,400,2024-07-25,"Rubcha","LeavesStems",0.313,"1699","Forb",NA
1,"F0.5",2,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
1,"F0.5",2,400,2024-07-25,"Rubcha","BelowStem",0.24,"1701","Forb",NA
1,"F0.5",2,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F0.5",2,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F0.5",2,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F0.5",2,400,2024-07-25,"OtherForb","LeavesStems",0.123,"1704","Forb",NA
1,"F0.5",2,400,2024-07-25,"OtherForb","InflorStalks",0.089,"1705","Forb",NA
1,"F0.5",2,400,2024-07-25,"OtherForb","BelowStem",0,"1723","Forb",NA
1,"F0.5",2,400,2024-07-25,"Sphagnum","Green",0.526,"1707","Moss",NA
1,"F0.5",2,400,2024-07-25,"OtherMoss","Green",6.241,"1646","Moss",NA
1,"F0.5",2,400,2024-07-25,"Lichen","Live",1.903,"1647","Lichen",NA
1,"F0.5",2,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
1,"F0.5",2,400,2024-07-25,"Attached","Litter",0,"1739","Litter",NA
1,"F0.5",3,400,2024-07-25,"Erivag","BladeSheathInflCulm",5.619,"1648","Graminoid",NA
1,"F0.5",3,400,2024-07-25,"Erivag","Rhizome",4.936,"1649","Graminoid",NA
1,"F0.5",3,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.112,"1650","Graminoid",NA
1,"F0.5",3,400,2024-07-25,"Carbig","Rhizome",0,"1669","Graminoid",NA
1,"F0.5",3,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F0.5",3,400,2024-07-25,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
1,"F0.5",3,400,2024-07-25,"Betnan","NewLeaves",3.735,"1627","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Betnan","NewStems",0.152,"1628","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Betnan","OldStems",2.863,"1629","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Betnan","Inflor",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Betnan","BelowStem",0.914,"1630","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Salpul","NewLeaves",0,"1930","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Salpul","NewStems",0,"1931","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Salpul","OldStems",0,"1932","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Salpul","BelowStem",0,"1933","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Vaculi","NewLeaves",0.084,"1637","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Vaculi","NewStems",0.024,"1638","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Vaculi","OldStems",1.321,"1639","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Vaculi","BelowStem",1.006,"1640","Deciduous",NA
1,"F0.5",3,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F0.5",3,400,2024-07-25,"Ledpal","NewLeaves",0.869,"1631","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Ledpal","NewStems",0.176,"1632","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Ledpal","OldLeaves",0.325,"1633","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Ledpal","OldStems",3.573,"1634","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Ledpal","Inflor",0.059,"1635","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Ledpal","BelowStem",1.29,"1636","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Vacvit","NewLeaves",0.847,"1641","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Vacvit","NewStems",0.327,"1642","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Vacvit","OldLeaves",0.113,"1643","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Vacvit","OldStems",0.837,"1644","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Vacvit","Inflor",0,"1670","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Vacvit","BelowStem",0,"1645","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
1,"F0.5",3,400,2024-07-25,"OtherEvergreen","NewLeaves",0.143,"1652","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"OtherEvergreen","NewStems",0.058,"1653","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"OtherEvergreen","OldLeaves",0.049,"1654","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"OtherEvergreen","OldStems",0.091,"1655","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F0.5",3,400,2024-07-25,"OtherEvergreen","BelowStem",0,"1656","Evergreen",NA
1,"F0.5",3,400,2024-07-25,"Rubcha","LeavesStems",0,"1699","Forb",NA
1,"F0.5",3,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
1,"F0.5",3,400,2024-07-25,"Rubcha","BelowStem",0.621,"1701","Forb",NA
1,"F0.5",3,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F0.5",3,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F0.5",3,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F0.5",3,400,2024-07-25,"OtherForb","LeavesStems",0.064,"1704","Forb",NA
1,"F0.5",3,400,2024-07-25,"OtherForb","InflorStalks",0,"1705","Forb",NA
1,"F0.5",3,400,2024-07-25,"OtherForb","BelowStem",0.024,"1723","Forb",NA
1,"F0.5",3,400,2024-07-25,"Sphagnum","Green",0,"1707","Moss",NA
1,"F0.5",3,400,2024-07-25,"OtherMoss","Green",1.697,"1646","Moss",NA
1,"F0.5",3,400,2024-07-25,"Lichen","Live",4.771,"1647","Lichen",NA
1,"F0.5",3,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
1,"F0.5",3,400,2024-07-25,"Attached","Litter",41.06,"1739","Litter","Suspected misidentified Litter"
1,"F0.5",4,400,2024-07-25,"Erivag","BladeSheathInflCulm",1.652,"1648","Graminoid",NA
1,"F0.5",4,400,2024-07-25,"Erivag","Rhizome",0.509,"1649","Graminoid",NA
1,"F0.5",4,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.17,"1650","Graminoid",NA
1,"F0.5",4,400,2024-07-25,"Carbig","Rhizome",0.177,"1669","Graminoid",NA
1,"F0.5",4,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F0.5",4,400,2024-07-25,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
1,"F0.5",4,400,2024-07-25,"Betnan","NewLeaves",0.14,"1627","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Betnan","NewStems",0.072,"1628","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Betnan","OldStems",0.981,"1629","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Betnan","Inflor",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Betnan","BelowStem",3.06,"1630","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Salpul","NewLeaves",0.499,"1930","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Salpul","NewStems",0.084,"1931","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Salpul","OldStems",1.125,"1932","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Salpul","BelowStem",5,"1933","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Vaculi","NewLeaves",0.137,"1637","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Vaculi","NewStems",0.061,"1638","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Vaculi","OldStems",0.575,"1639","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Vaculi","BelowStem",0,"1640","Deciduous",NA
1,"F0.5",4,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F0.5",4,400,2024-07-25,"Ledpal","NewLeaves",1.674,"1631","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Ledpal","NewStems",0.454,"1632","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Ledpal","OldLeaves",0.473,"1633","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Ledpal","OldStems",3.18,"1634","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Ledpal","Inflor",0.287,"1635","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Ledpal","BelowStem",10.062,"1636","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Vacvit","NewLeaves",0.075,"1641","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Vacvit","NewStems",0.013,"1642","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Vacvit","OldLeaves",0.313,"1643","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Vacvit","OldStems",0.155,"1644","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Vacvit","Inflor",0.028,"1670","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Vacvit","BelowStem",0.342,"1645","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
1,"F0.5",4,400,2024-07-25,"OtherEvergreen","NewLeaves",0,"1652","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"OtherEvergreen","NewStems",0,"1653","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"OtherEvergreen","OldLeaves",0,"1654","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"OtherEvergreen","OldStems",0,"1655","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F0.5",4,400,2024-07-25,"OtherEvergreen","BelowStem",0,"1656","Evergreen",NA
1,"F0.5",4,400,2024-07-25,"Rubcha","LeavesStems",0.076,"1699","Forb",NA
1,"F0.5",4,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
1,"F0.5",4,400,2024-07-25,"Rubcha","BelowStem",0.633,"1701","Forb",NA
1,"F0.5",4,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F0.5",4,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F0.5",4,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F0.5",4,400,2024-07-25,"OtherForb","LeavesStems",0,"1704","Forb",NA
1,"F0.5",4,400,2024-07-25,"OtherForb","InflorStalks",0,"1705","Forb",NA
1,"F0.5",4,400,2024-07-25,"OtherForb","BelowStem",0,"1723","Forb",NA
1,"F0.5",4,400,2024-07-25,"Sphagnum","Green",0,"1707","Moss",NA
1,"F0.5",4,400,2024-07-25,"OtherMoss","Green",1.733,"1646","Moss",NA
1,"F0.5",4,400,2024-07-25,"Lichen","Live",0.835,"1647","Lichen",NA
1,"F0.5",4,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
1,"F0.5",4,400,2024-07-25,"Attached","Litter",0.142,"1739","Litter",NA
1,"F1",1,400,2024-07-25,"Erivag","BladeSheathInflCulm",0.438,"233","Graminoid",NA
1,"F1",1,400,2024-07-25,"Erivag","Rhizome",0.308,"234","Graminoid",NA
1,"F1",1,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.739,"308","Graminoid",NA
1,"F1",1,400,2024-07-25,"Carbig","Rhizome",7.996,"316","Graminoid",NA
1,"F1",1,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F1",1,400,2024-07-25,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
1,"F1",1,400,2024-07-25,"Betnan","NewLeaves",1.092,"235","Deciduous",NA
1,"F1",1,400,2024-07-25,"Betnan","NewStems",0.094,"236","Deciduous",NA
1,"F1",1,400,2024-07-25,"Betnan","OldStems",2.765,"237","Deciduous",NA
1,"F1",1,400,2024-07-25,"Betnan","Inflor",0.058,"238","Deciduous",NA
1,"F1",1,400,2024-07-25,"Betnan","BelowStem",16.819,"239","Deciduous",NA
1,"F1",1,400,2024-07-25,"Salpul","NewLeaves",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"Salpul","NewStems",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"Salpul","OldStems",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"Salpul","BelowStem",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"Vaculi","NewLeaves",0.145,"317","Deciduous",NA
1,"F1",1,400,2024-07-25,"Vaculi","NewStems",0.028,"318","Deciduous",NA
1,"F1",1,400,2024-07-25,"Vaculi","OldStems",0.343,"319","Deciduous",NA
1,"F1",1,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"Vaculi","BelowStem",0.129,"320","Deciduous",NA
1,"F1",1,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F1",1,400,2024-07-25,"Ledpal","NewLeaves",1.015,"240","Evergreen",NA
1,"F1",1,400,2024-07-25,"Ledpal","NewStems",0.272,"301","Evergreen",NA
1,"F1",1,400,2024-07-25,"Ledpal","OldLeaves",0.361,"302","Evergreen",NA
1,"F1",1,400,2024-07-25,"Ledpal","OldStems",2.222,"303","Evergreen",NA
1,"F1",1,400,2024-07-25,"Ledpal","Inflor",0.16,"304","Evergreen",NA
1,"F1",1,400,2024-07-25,"Ledpal","BelowStem",14.346,"305","Evergreen",NA
1,"F1",1,400,2024-07-25,"Vacvit","NewLeaves",1.489,"310","Evergreen",NA
1,"F1",1,400,2024-07-25,"Vacvit","NewStems",0.26,"311","Evergreen",NA
1,"F1",1,400,2024-07-25,"Vacvit","OldLeaves",2.454,"312","Evergreen",NA
1,"F1",1,400,2024-07-25,"Vacvit","OldStems",1.195,"313","Evergreen",NA
1,"F1",1,400,2024-07-25,"Vacvit","Inflor",0.388,"314","Evergreen",NA
1,"F1",1,400,2024-07-25,"Vacvit","BelowStem",3.858,"315","Evergreen",NA
1,"F1",1,400,2024-07-25,"Castet","NewStems",0,"392","Evergreen",NA
1,"F1",1,400,2024-07-25,"Castet","OldStems",0,"393","Evergreen",NA
1,"F1",1,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F1",1,400,2024-07-25,"Castet","BelowStem",0,"394","Evergreen",NA
1,"F1",1,400,2024-07-25,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
1,"F1",1,400,2024-07-25,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
1,"F1",1,400,2024-07-25,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
1,"F1",1,400,2024-07-25,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
1,"F1",1,400,2024-07-25,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F1",1,400,2024-07-25,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
1,"F1",1,400,2024-07-25,"Rubcha","LeavesStems",0,"395","Forb",NA
1,"F1",1,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
1,"F1",1,400,2024-07-25,"Rubcha","BelowStem",1.586,"321","Forb",NA
1,"F1",1,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F1",1,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F1",1,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F1",1,400,2024-07-25,"OtherForb","LeavesStems",0.108,"306","Forb",NA
1,"F1",1,400,2024-07-25,"OtherForb","InflorStalks",0,NA,"Forb",NA
1,"F1",1,400,2024-07-25,"OtherForb","BelowStem",0,NA,"Forb",NA
1,"F1",1,400,2024-07-25,"Sphagnum","Green",0,NA,"Moss",NA
1,"F1",1,400,2024-07-25,"OtherMoss","Green",7.572,"232","Moss",NA
1,"F1",1,400,2024-07-25,"Lichen","Live",1.759,"231","Lichen",NA
1,"F1",1,400,2024-07-25,"Attached","Wood",0,NA,"Litter",NA
1,"F1",1,400,2024-07-25,"Attached","Litter",2.867,"307","Litter",NA
1,"F1",2,400,2024-07-25,"Erivag","BladeSheathInflCulm",0.081,"233","Graminoid",NA
1,"F1",2,400,2024-07-25,"Erivag","Rhizome",0.01,"234","Graminoid",NA
1,"F1",2,400,2024-07-25,"Carbig","BladeSheathInflCulm",0,"308","Graminoid",NA
1,"F1",2,400,2024-07-25,"Carbig","Rhizome",0,"316","Graminoid",NA
1,"F1",2,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F1",2,400,2024-07-25,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
1,"F1",2,400,2024-07-25,"Betnan","NewLeaves",0.988,"235","Deciduous",NA
1,"F1",2,400,2024-07-25,"Betnan","NewStems",0.197,"236","Deciduous",NA
1,"F1",2,400,2024-07-25,"Betnan","OldStems",6.508,"237","Deciduous",NA
1,"F1",2,400,2024-07-25,"Betnan","Inflor",0,"238","Deciduous",NA
1,"F1",2,400,2024-07-25,"Betnan","BelowStem",8.835,"239","Deciduous",NA
1,"F1",2,400,2024-07-25,"Salpul","NewLeaves",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"Salpul","NewStems",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"Salpul","OldStems",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"Salpul","BelowStem",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"Vaculi","NewLeaves",0,"317","Deciduous",NA
1,"F1",2,400,2024-07-25,"Vaculi","NewStems",0,"318","Deciduous",NA
1,"F1",2,400,2024-07-25,"Vaculi","OldStems",0,"319","Deciduous",NA
1,"F1",2,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"Vaculi","BelowStem",0,"320","Deciduous",NA
1,"F1",2,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F1",2,400,2024-07-25,"Ledpal","NewLeaves",0.178,"240","Evergreen",NA
1,"F1",2,400,2024-07-25,"Ledpal","NewStems",0.065,"301","Evergreen",NA
1,"F1",2,400,2024-07-25,"Ledpal","OldLeaves",1.274,"302","Evergreen",NA
1,"F1",2,400,2024-07-25,"Ledpal","OldStems",5.809,"303","Evergreen",NA
1,"F1",2,400,2024-07-25,"Ledpal","Inflor",0.208,"304","Evergreen",NA
1,"F1",2,400,2024-07-25,"Ledpal","BelowStem",4.53,"305","Evergreen",NA
1,"F1",2,400,2024-07-25,"Vacvit","NewLeaves",0.653,"310","Evergreen",NA
1,"F1",2,400,2024-07-25,"Vacvit","NewStems",0.08,"311","Evergreen",NA
1,"F1",2,400,2024-07-25,"Vacvit","OldLeaves",1.453,"312","Evergreen",NA
1,"F1",2,400,2024-07-25,"Vacvit","OldStems",0.709,"313","Evergreen",NA
1,"F1",2,400,2024-07-25,"Vacvit","Inflor",0,"314","Evergreen",NA
1,"F1",2,400,2024-07-25,"Vacvit","BelowStem",2.747,"315","Evergreen",NA
1,"F1",2,400,2024-07-25,"Castet","NewStems",0.087,"392","Evergreen",NA
1,"F1",2,400,2024-07-25,"Castet","OldStems",1.386,"393","Evergreen",NA
1,"F1",2,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F1",2,400,2024-07-25,"Castet","BelowStem",1.079,"394","Evergreen",NA
1,"F1",2,400,2024-07-25,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
